essay_id_comp,n_effectiveness_elements,quality_index
5A8078112B57,8,1.0
5A87756191DD,9,1.888889
5A8F4BFCF4F1,7,1.142857
5A91C6A1224E,5,1.0
5A9A9B620C8C,7,1.0
5A9C20C851FD,19,1.0
5AA56B345704,14,1.642857
5AA8F2432639,18,1.111111
5AAE43F07F55,9,1.222222
5AB3EDABE80F,12,1.166667
5ABF1468BB07,5,1.0
5ABF45343C00,9,1.111111
5AC16E188F1B,12,1.166667
5AC37FFFB62E,9,1.0
5AC479FF1B7D,9,1.111111
5ACA20C17FED,14,1.0
5AD3EAC6A195,13,1.846154
5ADBB426F7FD,9,1.0
5ADDA95F6DD0,8,1.5
5AE5BAD81018,12,1.0
5AEDB0F22B98,9,1.333333
5AFB5923E1DD,7,1.285714
5B033D12F24B,6,0.666667
5B035425DEF3,10,1.2
5B0F0AE2457E,15,1.666667
5B0F0C4C998D,13,1.384615
5B11DE2C4232,9,1.0
5B14D0F18119,6,1.333333
5B14E2CB36CB,9,1.0
5B1796FE9AFB,11,1.0
5B222B47AA21,11,1.909091
5B225CED16B5,13,2.0
5B2822CE075A,3,1.0
5B2A66C903D8,8,1.0
5B2B04C5E20C,8,0.75
5B33DBFCC997,6,1.166667
5B3B6284CCEC,12,1.083333
5B4AE145379C,11,1.818182
5B4F42FD7AB8,5,1.0
5B5EC31A45C1,9,0.888889
5B6020273290,13,1.0
5B61007BA59D,12,1.083333
5B6CC5060C83,12,1.5
5B6F224A710F,10,1.0
5B73CB41A1FD,13,1.153846
5B762EBD64C1,9,1.555556
5B7839D9261F,11,1.363636
5B7A026CD3C4,10,0.9
5B7E3DF2251F,4,1.5
5B7EF88D3947,12,1.083333
5B89C074E210,9,0.777778
5B8A26E5511F,11,1.0
5B8A8EABE08A,10,1.0
5B8D0FA010AA,12,1.0
5B8F4494DFEC,8,1.0
5B92A6484CCB,6,1.333333
5B9A78A026ED,9,0.777778
5B9E1E0553AB,7,1.428571
5BB2AD58AF12,11,1.0
5BB44F6FBD2B,6,1.0
5BB702C07F75,9,1.0
5BBD1E5ABCA1,12,1.0
5BC0CDF05566,14,1.0
5BC187A4FE09,9,1.555556
5BC582396E5B,12,1.0
5BCE3F6D4C83,10,1.0
5BD888B4E549,9,0.555556
5BD8BEC4B87E,10,1.0
5BDF483698A5,6,1.666667
5BE3649A250D,6,1.0
5BE6F3FD90DB,10,1.0
5BEEB3F5D022,5,1.0
5BF438587881,14,1.0
5C0A85EEEDDD,9,1.111111
5C123B44E9B7,12,1.0
5C12763A0F7B,14,1.071429
5C18B01089E2,4,1.0
5C2A497012B9,7,0.857143
5C2C61B71D4B,9,1.0
5C2F188C0177,12,1.5
5C2F6504DDB7,7,1.0
5C3209958B40,8,1.0
5C3B7683D560,12,1.666667
5C3D046EC7CF,9,0.888889
5C58DF1B1468,6,1.0
5C5B17B1E3FA,11,1.363636
5C5D301481AB,15,1.0
5C5EB17E8684,8,1.875
5C6687B1AA0B,7,0.857143
5C680F1815BD,9,1.111111
5C69070E1E48,17,0.941176
5C69455A5553,12,1.5
5C73E6F0C191,8,1.0
5C742ECB809D,14,1.642857
5C75F3C6AE71,9,1.222222
5C7AF7C12082,12,0.916667
5C7D43A28B7A,9,1.0
5C7D64170E32,7,1.0
5C843C6BD232,8,1.0
5C89C0506A97,8,1.375
5C911C2B4F28,8,1.75
5C9E35099AEF,11,2.0
5C9E6CCEAF57,12,1.666667
5CA70FA823B1,13,1.307692
5CA96D4D1F77,6,0.833333
5CAB30E76547,11,1.0
5CB049559D6C,10,1.0
5CB2AC659B79,9,1.0
5CB615A9027C,9,1.0
5CB6D0FC4D80,9,1.111111
5CBABB7D3A65,10,1.0
5CC68A132D2E,9,1.222222
5CC94F3773B1,8,1.5
5CCBFD688D7C,9,1.222222
5CD698A502C8,6,1.166667
5CE073B74680,6,0.666667
5CE0853A33EB,9,1.111111
5CE0E9A7214D,5,0.8
5CE935EFB869,7,1.0
5CEA51DD2414,10,1.4
5CED5AFA7473,3,1.0
5CFD0AB2D231,11,1.0
5D021E279D42,9,1.555556
5D0B341BF482,9,1.555556
5D20393B5BB9,5,0.8
5D24FD22556E,9,0.222222
5D3A5D985052,8,1.375
5D3A82DB2443,6,1.0
5D3C4E1B09BB,9,1.333333
5D438CA4AE18,11,1.090909
5D44D3B6B7C3,15,1.933333
5D48FA3291DE,8,2.0
5D5F108C0FC9,8,1.125
5D67E6FF363D,14,1.214286
5D74C7B81D0F,12,1.5
5D7515123676,12,1.0
5D7699670F94,8,1.0
5D823577D709,10,1.0
5D843D1CD37D,10,1.0
5D89C9BCA3B7,5,1.0
5D8E6B28C99F,11,1.545455
5DA8A292351C,9,1.444444
5DACADC48565,14,0.928571
5DAE5C8E951C,11,1.0
5DAF24E0E18F,9,1.333333
5DB370AD8EFB,11,1.0
5DB4FE5D6A00,9,1.222222
5DB8391BB037,8,0.75
5DB8A4809D87,9,1.555556
5DC052306F3F,9,1.444444
5DC140B8BCA4,7,1.285714
5DC65B4940CF,12,1.25
5DC7885F3849,7,0.857143
5DD0E0AE3472,9,1.0
5DD49B415BED,10,1.1
5DD5A3F1A234,7,1.0
5DE24AC546C3,9,1.111111
5DF0EDF0D7A5,10,1.1
5E021C5964F3,12,1.0
5E05A71851AD,19,1.157895
5E14CA138C09,8,1.0
5E178A82D743,5,0.8
5E1DC9D62201,11,1.0
5E226FB79B69,9,1.0
5E26C9276FE3,13,1.384615
5E320957311B,11,1.0
5E33FEEB3EED,7,1.0
5E3C351AB579,9,1.0
5E411004B068,8,1.25
5E460A253EA9,12,1.0
5E47B63AEE2A,9,1.444444
5E5507D2C91E,14,1.428571
5E5678C3195A,12,1.0
5E67059E3067,6,1.0
5E6E28DFFAB6,6,1.0
5E75902533E2,9,1.333333
5E77E2114BB2,7,1.0
5E8341C10D90,7,1.0
5E83F6D46ACA,12,1.583333
5E88F0EC802B,7,1.0
5E8943E437AC,8,1.125
5E8B50F6DF84,12,1.333333
5E9118C7949A,14,1.071429
5E919DD8B404,12,1.083333
5E9444EE8F6F,7,1.571429
5E95EF84B113,7,1.0
5E9E3C993595,7,1.0
5E9EABBE6805,6,1.0
5EA363E66828,4,0.75
5EA83BC0530E,12,1.0
5EAD3E81CF0E,11,1.0
5EB03D5E79DC,9,1.111111
5EB43212A8DC,9,1.333333
5EB7A0B134B4,10,0.9
5EB99924C996,10,1.0
5EB9ECE0BE68,12,1.083333
5EBCAA54A599,9,1.0
5EBDFA356030,10,1.5
5EC2696BAD78,6,1.0
5EC6E75028EF,8,1.0
5EC799B04F58,6,1.166667
5ECB2C9552EF,13,1.0
5ECBD433868E,7,1.0
5ECD00F7DBAF,14,1.214286
5ED9F80F1134,9,1.444444
5EE37CF33717,9,1.0
5EE526AB840B,11,1.0
5EE8CB200D9B,9,1.0
5EE96783493A,11,1.0
5EF21F142C51,12,1.166667
5EF660E481FF,12,1.0
5EF7607660F0,12,1.416667
5EF9672456E6,9,1.666667
5EFC63975196,11,1.0
5EFE548412A3,10,1.1
5F02CAE49707,6,1.0
5F0A95402125,14,1.071429
5F0EFFD4CAF7,11,1.0
5F1314EFC0BF,9,1.0
5F1A624338DD,9,1.111111
5F1ED0796466,9,2.0
5F26913D0F6A,9,1.111111
5F27253980BB,11,1.0
5F3D6FB9F6A0,6,1.0
5F498065B47B,8,1.0
5F4997E3A45D,15,1.066667
5F4E561AB62A,4,1.25
5F522FE6B030,7,1.142857
5F584C7A7B66,9,1.0
5F63B317E634,7,1.285714
5F6F7DA0B342,8,1.0
5F7773622C17,3,1.666667
5F897635CDDE,8,1.0
5F8C39B2B552,11,1.0
5F97B60F370E,12,1.083333
5F99013AD518,9,1.0
5F998012DDCD,9,1.0
5FA725C41F36,15,1.066667
5FA8C1D30129,12,1.583333
5FAB26EAECD2,10,1.3
5FB0797A7BFC,9,1.0
5FB3B837BB81,9,1.0
5FB8B334138D,8,1.25
5FBE6E6D86F9,8,1.0
5FCF56BDB113,16,1.125
5FCFD7CBEFFD,16,1.0
5FD6686E9FE8,12,1.583333
5FD82A1B4A55,10,1.1
5FDFA90D3EDA,4,1.0
5FE1CC117D50,8,1.0
5FE5DA09149F,8,1.125
5FF174EA44A8,15,1.0
5FF1D599D746,7,0.714286
6.15327E+11,15,1.266667
6.36755E+11,5,1.0
6.60366E+11,12,1.0
6.77663E+11,10,1.0
6.91309E+11,14,1.428571
6005B14C294E,11,1.0
6006F1328003,9,1.222222
60090FD45183,9,1.222222
600959D8A343,12,1.666667
600D15606C01,12,0.666667
601599CA6F3F,9,1.0
602BF2AD3B3B,6,1.0
603959BC623B,12,1.0
603C2AE099F4,11,1.0
603D3019DCC5,9,1.444444
603D38C864DD,9,0.888889
603DE0BD3A92,5,1.0
6043BA11ED60,8,1.0
604BECEA8FBE,11,1.0
604E0A104A97,7,1.0
604F56303E46,9,1.0
60539232A0C9,9,1.222222
605DDF3EA948,12,1.0
6060D28C05B6,13,0.846154
606260AC76E2,13,1.0
606699C7A754,6,1.0
606B03D848FB,12,1.0
606C4015BD6B,9,1.0
606C73F97E17,10,1.4
6075DFB98832,9,1.333333
60772C514A37,12,1.416667
607AB7FA0E57,10,1.2
6081F7294031,14,1.142857
60848B9FED16,7,1.142857
6086E26A9B8B,9,1.0
6089950C03C3,5,1.0
608A0F691705,9,1.111111
608B8AF21000,14,1.357143
608E2E406B74,6,1.0
6097E7767D96,5,0.4
60AEEA05E1A9,7,1.0
60B64507D3BD,12,1.0
60B8793E4EC5,9,1.0
60B9CA06540D,9,1.0
60C183CFA58F,9,1.555556
60C439A28A94,11,1.909091
60C9C0AC9F48,5,0.8
60D5DEB40F45,14,1.0
60D68C264688,11,1.0
60E686BA1E09,9,1.0
60E98C89CF04,8,1.125
60F9BE7AF29C,12,1.0
60FFF26260C1,15,1.333333
61055119521E,12,1.583333
610657AB52DA,12,1.083333
610C4705559E,12,1.75
611087AD50CD,8,1.0
61112AD2A25E,7,1.0
6115AB81F5D6,12,1.0
6116446CF0BC,6,0.333333
6120612BAC0D,12,0.25
61294B5B8ADB,8,1.25
61343B6C7E0B,11,1.545455
61398AE8B2EE,13,1.0
613F12D063F5,9,1.111111
6149F0876D30,10,1.0
614FF07AA1FC,16,1.0625
615CFA3ABB2B,7,1.285714
6166AF313473,9,1.333333
616B65B19BB2,9,1.0
616F112B59F4,8,0.875
61722DC84881,7,1.0
617350A70F78,10,1.0
6173BAAAA7FD,10,1.4
617F2F7BF090,6,1.666667
6180C9A37B2B,7,0.857143
6183574CA5FC,12,0.75
618C71C6B2BE,2,0.5
618DF148C39F,9,1.0
618F39ACC1CE,8,1.25
619180B69DBE,11,1.090909
61940F7893FF,9,0.666667
619D4176B04A,9,1.777778
619F7C42139E,11,1.0
619FCB9DAC94,13,1.384615
61A0FEA827E4,13,0.923077
61B15EC2F7B6,16,1.4375
61B1EE81780B,15,1.066667
61B3D40AA856,10,1.4
61D13513C992,7,1.0
61D5DB6C54F7,12,1.25
61D89583005B,13,1.0
61E87D530E50,7,1.142857
61EA611AD31A,11,1.545455
61EDBF8CEC7D,12,1.0
61F3B1F549CD,11,1.090909
6200EAC0CBBF,8,1.5
62049767E58C,11,1.090909
6204A1726C16,11,1.0
6208F1920B19,7,1.0
620D3774F474,8,1.0
620DE3FDAA4F,9,1.111111
620E49DF04E2,9,1.444444
621DE1C3A440,9,1.111111
6225570285BC,13,1.153846
62274F02BC50,9,1.0
623FA57397A7,8,1.0
624586746EB4,12,1.0
624A092E7C32,8,1.125
624A50DFE702,12,1.583333
6257C846D070,3,1.0
625B5EA39197,9,1.0
625EB4BAA19B,8,1.0
62654020C48D,12,1.083333
6269893C45DC,7,1.0
626AE66A4F00,8,1.0
626D81DA387E,13,1.461538
627AD4369D37,7,1.0
628019536B7A,4,0.75
628101B81007,9,1.111111
62884F478162,9,1.0
628AD453CFD8,6,1.0
628D02AAB498,10,1.3
62903189839,7,1.0
6292FA7E5BD1,9,1.0
629862A6AB15,5,1.0
62A5873FD2BC,13,1.384615
62A99B6D846E,9,1.333333
62AA2FDC41C6,8,1.0
62AFBD98AFA9,10,1.3
62B435DCB587,12,1.333333
62BE2CD4427F,6,1.0
62C57C524CD2,8,1.0
62CA32AA1C52,9,0.888889
62CFC135C5C0,9,1.0
62D3895B702E,15,0.866667
62D65CAACC4A,12,1.833333
62D796BB3724,7,1.142857
62D832A8630C,9,1.555556
62DCC3EF0507,10,1.6
62E08644BD3B,12,1.0
62E0E0159843,8,1.25
62E441E58EC2,7,1.285714
62E87716DFDB,10,1.3
62EA05528EFF,9,1.0
62EA3F855DB2,8,1.0
62F9D6559F14,8,1.0
62FC97D29846,13,1.615385
62FD49CAE1AE,10,1.0
6314A8C1D128,6,1.0
631F9CBDFD7A,12,1.083333
6321CFDD093A,10,1.3
632998A6072F,9,1.0
63382FEE34A7,11,1.545455
633E15276E05,6,1.666667
634150E86FAE,8,1.25
6341B5F6D0D5,9,1.0
6348F3FAB2F4,9,1.666667
63496B24B9BD,11,1.363636
63529F7E789A,6,1.333333
635484AE3669,11,0.909091
635BE73842BB,7,1.0
635C6FD4CD45,9,1.0
636811ED1516,14,1.0
636E30C86B69,10,1.0
63714646F1F4,8,1.25
637673A6DF01,10,1.3
637F17D96F48,7,1.142857
638546C1C924,12,1.416667
63901FEE7589,11,1.272727
6397F69A35AB,11,1.363636
639AB094CEB1,3,1.0
63A908894771,9,1.0
63AE2EE9B28A,11,1.090909
63AFEF7824B1,9,1.777778
63B4820B55F7,13,1.153846
63BC0E332F24,10,1.0
63C087C70C54,11,1.545455
63C74FF7DB27,11,0.909091
63C762CF1FB6,12,1.0
63D663E674C5,9,1.333333
63E9529594F9,7,1.142857
63EE52366E69,12,1.0
63F12BD57AE7,9,1.333333
63F2D35452AC,12,1.0
63F533DA2C4E,10,1.1
63FA4F48E6F9,8,1.0
63FBD807F6A3,10,1.3
63FEC53AF437,12,1.0
6401CA1C645F,9,1.0
6402C64B1444,12,1.416667
640315EA64A3,8,1.0
64077B385B48,12,1.0
640899CC6EC5,12,1.916667
640A7B8CBD72,13,1.384615
640AAB71319F,11,1.0
6415C4D644EE,4,1.0
64246ED6F213,8,1.0
64251865C84E,12,1.0
642D1C60A615,6,1.0
643133AE3E5F,5,1.6
64319E500339,9,1.444444
644ABEAF2199,11,1.0
6458DE216471,12,1.0
646500FB5CD3,9,1.333333
646DBA929C37,9,1.0
647A9F4B13E2,9,1.0
649807ACDD9F,8,1.0
64A4EBA4CC37,12,1.25
64B986E7853C,11,1.272727
64BD20F9CCC8,12,1.083333
64C09A835374,13,1.538462
64C6CB509C0C,6,1.0
64C934615733,7,1.0
64D9D150E43D,8,1.0
64DF7B801614,11,1.0
64E208B0CC5E,7,1.0
64E91043AF2C,8,1.0
64EB5FFF3DB9,8,1.5
64EB91C84A32,12,1.0
64F4EEE18DAF,14,1.285714
64FDE4FDCDDB,7,0.714286
6504F77A1674,16,1.125
650FFD51AD15,15,1.0
65183AEA7FC2,5,1.4
651CE6F22A06,12,0.666667
65231CB357DF,6,1.0
65286FBCAD2D,11,1.181818
652D6561FE8B,5,1.0
65353E231139,7,1.0
654204F23B4C,7,1.428571
65447D9FE11E,9,1.111111
654CA2DA610B,5,1.0
655A3B3F19E1,9,1.0
6565F5930D6E,9,1.0
65688F5C5F82,8,1.0
6575CFE1F211,10,1.0
6576358C3754,9,1.0
6578E97B8E0E,8,0.875
65799645548A,9,1.0
658428760D94,15,1.6
6585105C64D7,8,1.0
65871B0D00E9,11,1.0
6587820089F3,13,1.0
6589766A4C78,10,1.4
658D9641A1C6,9,1.0
659143BDC3B2,11,1.0
65980B1BCBAD,12,1.333333
65991D1DA389,7,0.714286
65994ACB31EF,7,1.0
659A00D789F0,6,1.333333
65A3291CB6FA,11,1.0
65A67EDDDB58,9,1.0
65AA1348FD1A,13,1.153846
65AACA4E3F2E,9,1.0
65AEB26E0525,11,1.363636
65AFC6455E89,9,1.0
65B1F548E8BE,10,1.1
65B90292739C,6,0.833333
65C8F881F296,7,0.714286
65D6233D8448,7,1.285714
65D771A9D1FD,17,1.764706
65D860D68148,15,1.066667
65D8D9AA5947,9,1.222222
65D97AB33D46,7,0.857143
65DD39531321,5,1.2
65E3280D899A,13,1.0
65EADED456D1,6,1.0
65F4647C00D4,13,1.0
65F51DF3A870,9,1.222222
65F8264950AD,11,1.0
66031F0D0329,21,1.52381
661426A2C8DE,7,1.285714
6614342DF86D,10,0.9
661B7E9A641F,9,1.0
6620CDFFF042,7,1.0
6621856784A9,5,0.8
66259133A8BF,15,2.0
66288718AF60,7,1.142857
6629A229A900,12,1.0
6629CFE36B2C,12,1.416667
662BC175152E,14,1.5
662E20DE95C8,9,1.0
66306888222D,7,1.285714
663149D85F9C,14,0.857143
663222D95A56,5,1.0
663555E90485,7,1.0
663ECF6AF702,6,1.0
66418ED2289D,7,0.857143
6641EA903719,7,0.857143
66435002F527,16,1.6875
6645078FF1DD,11,1.090909
6646414809D0,8,1.25
664DC178A65E,8,1.0
66500F49DA0A,10,1.4
665A2D50F034,9,1.0
6661064715FA,7,0.714286
6661EAEC9023,11,0.909091
667499205A97,12,1.0
6681FEF3AA13,10,1.1
6685C02108BA,11,1.0
669954011A4C,19,1.736842
6699DEA066F3,15,1.666667
669A595FD66F,12,1.0
66A42012C206,12,1.0
66AA8E8F6789,9,1.444444
66AD7F03F068,6,1.0
66B4C5358537,10,1.3
66BFF6F846DA,8,1.125
66C8EFF0BD08,5,1.0
66C96029DE3B,10,1.0
66CDB0D96058,6,1.5
66D29FC8F9AD,10,1.1
66D810E0A3D1,10,0.9
66D9C293DB80,9,1.0
66E71B6C50F5,8,1.0
66EAC5C59580,6,1.0
66EEDB0C0494,12,0.916667
66F4DE5B55E1,8,1.0
66F7AD6B99E2,4,1.0
66F80E57BA95,7,1.714286
6703193EBE49,11,1.181818
67115999420C,7,0.857143
6726B4680CA6,12,1.166667
672CD0AEEA90,9,1.0
672D0F5241A4,12,1.5
6743F5B9985B,9,1.222222
6745076C4F5E,9,1.111111
674CA6631291,9,1.0
675D63C3D265,6,1.166667
6761F7EC5A94,6,1.0
676201F75AB8,12,1.0
67631924513E,10,1.2
6770A2F02671,7,1.142857
6776B92E4513,12,1.75
67787C34A08F,16,1.25
677CF91FDC97,11,1.0
6783CF0808E5,16,1.4375
678504F90802,9,1.222222
6787D1982CEE,9,0.666667
6789C92FBD8F,11,1.363636
678F9DC7579A,12,1.5
67907FCA021A,12,1.166667
6796C7366713,7,0.857143
67984D18D30D,12,1.0
679DC940206E,7,0.428571
67A24E5541AF,12,1.166667
67A7E2367263,8,1.0
67BBF262FE34,10,1.0
67C79BC87A66,13,1.153846
67C8EC23C79F,9,1.111111
67D14DACC392,14,1.785714
67D40BFD6844,5,1.2
67D42552C387,10,1.2
67D58F9FA53C,12,0.833333
67DCF9B166A5,16,0.875
67E34C1004D4,6,1.0
67E48B0CB147,10,1.1
67E5376117EF,10,1.1
67EA44FE037E,7,0.857143
67F5281DAE5F,6,1.166667
67F6F36C0B66,13,1.461538
67FFAD7BD23C,12,0.916667
6805FE96E548,12,1.333333
6806B74BD8E3,11,1.454545
680BAC6A82BD,12,1.416667
681279579E8A,8,1.0
681B9CD21B07,8,1.0
68201A571AE4,9,1.555556
684652D976EB,12,1.5
68486609C73E,12,1.416667
684D9F76006C,8,1.125
684DE5B645D8,12,1.083333
684F637DD1E8,5,1.0
6867D67B3444,14,1.857143
68685615FE0C,12,1.25
686901D47360,11,1.363636
686A0D833422,8,1.25
686A4F5FDD23,17,0.941176
6872BC56971B,15,1.0
68822E9EEE00,10,1.0
688629E5EF45,9,1.0
688EE5891D8C,7,1.142857
68989269D0E2,13,1.076923
68998828307D,9,1.111111
689A9ACF5486,17,1.117647
68B10E50F695,3,1.0
68B1B9C3EA1D,11,1.181818
68BC89FB3051,15,1.0
68BEFCB27D2F,9,1.0
68BF11B32272,11,1.454545
68C18C22E48B,8,0.75
68C31A543A83,12,1.166667
68C5CA5BF14B,14,1.428571
68D384EBB6FB,11,1.0
68D68DA97502,11,1.0
68E2E5922B31,7,1.0
68E7029BE2C0,12,1.166667
68E95519CBCA,14,1.571429
68EA100E4CB1,9,1.666667
68F5B0E051A5,11,1.0
6903F409E831,8,1.375
690713606EEF,6,1.0
690D4166C20C,6,0.833333
690D9455E629,9,1.666667
6910A7FECEEA,9,1.666667
69135A9AD20F,12,1.0
69144038DA0E,10,1.0
6915333490BD,12,1.083333
691CEE65C243,12,1.166667
69241D10E69A,9,1.0
692AE96B2A25,9,1.555556
692DFB8C2898,7,1.0
69327DD44191,12,1.0
6937959572F0,7,1.142857
693B87BAB53F,7,1.142857
693D502DB723,6,0.833333
6948779DA63C,13,1.0
69545D179252,11,1.272727
6955B59F6BDC,10,1.1
6956113E95B7,15,1.2
6957C415FEF9,15,1.0
6961829A2E92,12,1.0
696261D4BE63,6,1.0
6971E147ECDF,7,1.0
6974F39BF193,9,1.111111
697A11B8C862,7,1.428571
6980434BF3A3,12,1.0
6986FE5E3D95,12,1.0
698B957C1FAD,7,1.0
698C98E57B3D,6,1.0
698E89BCF1FD,8,0.875
6991D6795EA7,11,1.272727
699259F14D89,10,1.0
699EBFBA9770,7,1.857143
69A0715FA8A5,12,1.583333
69A1A0E6B176,13,1.846154
69BBFF7B8842,12,1.333333
69BF0FC870C0,12,1.0
69C237AC88FF,3,1.0
69C6F32846E9,13,1.384615
69C9C47F8E8A,9,1.444444
69D18D73D53A,8,1.625
69DE06E31D1D,11,1.090909
69E159567D65,9,1.111111
69E3314D361E,15,1.466667
69E49978A8AE,11,1.090909
69E64FA788BC,5,0.8
69E7D8C23897,7,1.714286
69EE2FC28DD0,10,1.0
69F34C1CBE67,7,1.0
69F4D7B711FE,10,1.5
6A07A93294AD,7,0.857143
6A11804E60B6,12,1.083333
6A14B4BFBFFA,14,1.357143
6A27243CF725,4,1.0
6A273D6F0816,16,1.875
6A2AAAC00995,6,1.0
6A2DD90BCD04,12,1.083333
6A36FD955AB7,12,1.583333
6A3B0EFBDA4A,8,1.0
6A416896C5DE,7,0.714286
6A437891CA7F,12,1.333333
6A47B80F3283,8,1.0
6A62A748E4F0,6,1.0
6A62CD23AF8B,10,1.3
6A67C3F51562,11,1.181818
6A6FFF7E62F3,7,0.714286
6A78A7225C3F,7,1.0
6A78F638EF3D,7,1.0
6A7B9BAD96D1,8,1.0
6A916423AA6A,10,1.8
6A93EFD01EB1,15,1.2
6A9615F317EF,8,1.0
6A977849DE08,9,1.0
6A988A538ED8,8,1.125
6A9E327A5D72,11,1.0
6AA3A9F9519E,12,1.083333
6AA91C1058ED,7,1.0
6AB3E21421F5,12,1.333333
6AB7A38DBD70,7,1.0
6ABC44A06B02,13,1.0
6AC162B7BF45,13,1.076923
6AC63FF66486,8,1.0
6ACDC003F40F,12,1.166667
6ACEE4C0B638,7,1.0
6ACFB267B042,13,0.692308
6AD64F9A9437,6,1.333333
6ADE59423D69,6,1.0
6AE1BDB955C3,9,1.111111
6AEC3D4895A7,11,1.0
6AEE71815EF0,8,1.125
6AF5A10AFF5A,10,1.0
6B030715E953,12,1.666667
6B06546E87F1,13,1.230769
6B23A1A47D4A,9,1.222222
6B292C385744,15,1.066667
6B32D01DB822,9,1.0
6B32EC069C00,3,0.333333
6B34BD2CA144,9,1.444444
6B36E17606DE,12,1.0
6B38FB57A1D3,11,1.0
6B3AF4AD81EA,6,1.0
6B3C020565C4,7,0.857143
6B3C70C249F0,15,1.0
6B4CAB939463,9,1.111111
6B4CE12D92B5,7,1.0
6B54832BDB7F,12,1.25
6B56C630FFC5,5,1.0
6B5809C83978,9,1.444444
6B5D04317738,9,1.0
6B5FA24D86FC,10,1.1
6B7FFEA03FE5,13,1.076923
6B850987631D,9,1.0
6B864230D83E,7,1.142857
6B933220124E,9,1.222222
6B9658ADB143,8,1.5
6B9A69F6E448,13,1.0
6B9F6BDE002B,14,1.5
6BB78B64A509,10,1.2
6BC10E78A82B,9,1.0
6BC2B4F5FC00,9,1.0
6BC591C09F92,10,1.0
6BC6FFB7D1C7,16,1.375
6BC7BF3A5D56,9,1.0
6BCD21E497A5,12,1.166667
6BD335C22E05,6,0.833333
6BDD35D47FCB,13,1.0
6BDFC792D2D4,12,1.25
6BE489CADC95,9,1.222222
6BE99331A705,11,1.090909
6BE9E2687BD6,16,1.0
6BEDE1C49244,3,0.333333
6BF660314A53,9,1.888889
6BFCF08938D8,7,1.428571
6BFD37C9B6E6,8,1.0
6BFE57AA416B,14,1.642857
6C014506F9A2,6,0.833333
6C0442426DD3,7,1.571429
6C13B2E8B2E7,12,1.333333
6C151643C67E,7,0.714286
6C1C86ECD6BC,13,0.923077
6C25E5BA529E,13,1.384615
6C262426791C,6,1.0
6C2B5C74A377,9,1.111111
6C30C0076FAD,12,1.75
6C3A46E13181,11,1.181818
6C44DE90E3B3,10,1.2
6C47182F230C,12,1.25
6C4D40695123,9,1.0
6C4DB05BBBF2,8,1.0
6C4E27499B8F,14,1.285714
6C523894E825,12,1.0
6C54BA5C90F9,4,1.0
6C58D645112B,9,1.0
6C59EAA45BC1,9,1.333333
6C5E715175F9,8,0.625
6C663E086B0E,9,1.222222
6C6F9213C5C4,9,1.0
6C7C9840311F,6,0.5
6C7F33FA9820,5,1.0
6C81C1F21203,9,1.222222
6C83EED20357,12,1.416667
6C842D6D66A0,7,1.571429
6C952F781B57,12,1.25
6C991A1A6C39,7,0.285714
6C9EE085A021,11,1.0
6C9F4BAEE6E4,9,1.0
6CA8D48652D3,8,1.125
6CAE55B3180D,12,1.0
6CC532978E81,9,1.444444
6CDA4CFF1F30,4,1.0
6CE4C9D54C9C,9,1.0
6CEC273AC859,9,1.444444
6CF1C36F4F23,7,1.0
6CF7172119EB,16,1.5625
6D027100AAF3,6,1.166667
6D045785B48D,11,1.181818
6D091EC2A64B,9,1.555556
6D0960F54CC0,9,1.444444
6D0DFC557E3B,12,1.5
6D119B5A576C,10,1.0
6D1394C0D7D4,11,1.272727
6D152ABC0582,11,1.0
6D189F6CF34C,12,1.666667
6D1F2EB7A389,9,1.333333
6D1FB567121E,12,1.666667
6D21E6095A62,12,1.166667
6D2D945B925E,11,1.0
6D39215A55E1,12,1.0
6D3CEEF29C44,9,1.111111
6D3D5F619A29,7,1.285714
6D42E21D4A28,12,1.0
6D43A188D1DD,9,0.666667
6D45BE9D4539,12,1.25
6D4DCE0C2EF6,10,1.2
6D50C3075ED7,6,1.0
6D5342D9F89C,10,1.0
6D552C38EBCB,9,1.888889
6D5BAFCA5CF7,6,1.0
6D5EAA79FB50,16,1.1875
6D616AB3E2A7,11,1.090909
6D6B05E5478D,12,1.333333
6D776557E2D5,12,1.5
6D7A4D514692,12,1.5
6D7B020952E0,7,1.0
6D7CB0579AEE,13,1.230769
6D7FF613393A,9,1.444444
6D8814C66BB4,12,1.0
6D8D977452A1,10,1.2
6D9E65B7A322,9,1.0
6DA050124183,13,1.307692
6DADC0DF0C87,14,1.0
6DBF918B3AEA,12,1.25
6DC268B2F2F3,12,1.0
6DC4BC2A440B,13,1.230769
6DC53CAA1B35,7,1.142857
6DC91973041A,8,1.5
6DD72D0584FA,9,1.0
6DDE240B08E9,10,1.1
6DE083E38A0F,15,1.866667
6DEFC88D4E0B,7,0.714286
6DF4B6E56381,12,1.083333
6DF747F4A277,14,1.0
6DFB980B835D,17,1.647059
6DFD772CFC64,15,1.133333
6DFF43AD5171,7,1.0
6E050DCAB4E6,12,1.083333
6E2EA3B14180,10,1.0
6E3023F09394,7,1.0
6E30CA06DF13,12,1.0
6E3219126915,9,1.888889
6E343BA0B521,6,1.0
6E3731F3AF2F,12,1.166667
6E500B8B5DD9,5,1.0
6E596D038721,8,1.0
6E59CC205803,13,1.153846
6E5F280580C4,14,1.0
